core_name,core_type,sample_depth_start,sample_depth_end,latitude,longitude,depth,tex86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,bit,publicationYear,reference_name,remark,reference_link
CHN115_GC54,GC,6,8,-23.653,-35.227,4153,0.586436668,0.416896251,0.068151058,0.062861881,0.003205338,0.418313854,0.030571619,0.752776635,2025,this study,,
CHN115_GC57,GC,8,9,-23.097,-40.152,2595,0.581099332,0.329988621,0.074939004,0.066909691,0.005975041,0.491116931,0.031070713,0.312106741,2025,this study,,
CHN115_GC58,GC,2,5,-24.28,-41.6317,1922,0.563163564,0.335887522,0.073762733,0.057024042,0.009710224,0.495255838,0.028359641,0.390246391,2025,this study,,
CHN115_PC59,PC,7,9,-29.347,-40.097,4188,0.570655023,0.423491491,0.060912432,0.050430325,0.003380982,0.434635574,0.027149196,0.520970338,2025,this study,,
CHN43_GC16,GC,3,7,-18.067,58.4,3869,0.66337831,0.361982359,0.060312338,0.068482841,0.007942436,0.458848147,0.042431879,0.10769606,2025,this study,,
CHN75_PC4,PC,6,9,14.2917,-59.5833,3364,0.623519418,0.342434336,0.075568983,0.074949388,0.007636869,0.456840882,0.042569542,0.685533437,2025,this study,,
CHN75_PC5,PC,6,8,14.2417,-58.415,3550,0.635172962,0.301900171,0.077547787,0.081115967,0.005599814,0.485539413,0.048296848,0.380037636,2025,this study,,
CHN75_PC7,PC,11,14,14.233,-55.787,5141,0.5885346,0.501332376,0.064646902,0.057427199,0.005158961,0.3415538,0.029880761,0.897995802,2025,this study,,
CHN75_PC9,PC,5,8,14.3,-52.625,5061,0.62302331,0.334276975,0.068169497,0.066019939,0.004874003,0.484890897,0.041768688,0.476188712,2025,this study,,
CHN82_PC11,PC,18,20,42.3833,-31.792,3209,0.530368048,0.409985303,0.071690111,0.048146126,0.007285324,0.437363007,0.025530128,0.240781101,2025,this study,,
CHN82_PC19,PC,6,8,43.4883,-26.625,2630,0.522218468,0.397086024,0.085743958,0.062380606,0.004806089,0.423451287,0.026532036,0.171646771,2025,this study,,
CHN82_PC24,PC,5,7,43.465,-30.66,2925,0.535245416,0.304546165,0.10714216,0.104989407,0.00556738,0.464918918,0.012835971,0.082845821,2025,this study,,
CHN82_PC4,PC,5,10,42,-32,3427,0.531727154,0.416284459,0.076192854,0.055627775,0.005092112,0.421005158,0.025797642,0.147386485,2025,this study,,
CHN99_PC14,PC,5,7,-8.25,-17.667,5457,0.521059972,0.438163166,0.075595474,0.053735746,0.006053802,0.403997711,0.022454101,0.317617312,2025,this study,,
CHN99_PC15,PC,2,5,-8.172,-15.445,4353,0.514537534,0.381284195,0.082447266,0.058704105,0.000378514,0.448883383,0.028302536,0.210781051,2025,this study,,
END66_GGC10,GC,20,21,6.64,-21.897,3527,0.604140868,0.314199392,0.082862801,0.079437637,0.006040626,0.476476648,0.040982896,0.057384394,2025,this study,,
END66_GGC21,GC,18,20,4.233,-20.625,3792,0.397359045,0.368054873,0.109363566,0.050838276,0.01183525,0.450471291,0.009436744,0.356552914,2025,this study,,
END66_GGC29,GC,21,22,2.46,-19.762,5105,0.652111034,0.26233589,0.0675679,0.072965166,0.010562071,0.54344151,0.043127464,0.600847638,2025,this study,,
HLY0204_JPC16,PC,10,12,72.0091,-153.4164,1310,0.368324377,0.565117467,0.016367361,0.004460364,0.003005084,0.408971511,0.002078212,0.205409169,2025,this study,,
HLY0205_MC14A,MC,2,3,71.999,-153.438,1282,0.384423255,0.548242363,0.015974907,0.004882107,0.003098005,0.425806516,0.001996102,0.247710624,2025,this study,,
HLY0205_MC17A,MC,2,4,72.341133,-155.7436,897,0.396335249,0.532863316,0.014863249,0.004468987,0.003178352,0.442514989,0.002111106,0.107546602,2025,this study,,
HLY0205_MC21B,MC,7,8,73.15880642,-158.806417,1309,0.403518392,0.537075605,0.01427158,0.004541454,0.001505436,0.438998125,0.003607799,0.441327141,2025,this study,,
KNR1348_BC15,BC,12,14,41.77,30.505,1738,0.45199358,0.400979389,0.031547432,0.015347486,0.004048382,0.541452979,0.006624333,0.249427984,2025,this study,,
KNR1348_BC21,BC,3,5,43.091,32.026,2092,0.475217178,0.366821911,0.035793687,0.018863136,0.004548155,0.564971423,0.009001689,0.047501599,2025,this study,,
KNR1348_BC43,BC,6,7,41.8232,40.2137,1860,0.461880034,0.386387233,0.032432308,0.016387588,0.003895316,0.553343106,0.00755445,0.04603072,2025,this study,,
KNR1348_BC47,BC,3,5,41.4501,40.3592,184,0.397598521,0.418118791,0.027478148,0.009954318,0.003030502,0.536266865,0.005151375,0.141143075,2025,this study,,
KNR1348_BC78,BC,21,22,42.215833,34.011,250,0.414154586,0.407579142,0.028290921,0.011071738,0.003427095,0.544130097,0.005501007,0.080093978,2025,this study,,
KNR1402_GGC26,GC,14,15,29.7,-73.4,3845,0.592185861,0.464252324,0.060086811,0.051830826,0.002601576,0.388408962,0.0328195,0.553867918,2025,this study,,
KNR1402_GGC28,GC,9,11,30.1,-73.8,4211,0.607278695,0.386769157,0.063487907,0.056720014,0.002902798,0.451569364,0.038550759,0.468806159,2025,this study,,
KNR1402_GGC31,GC,13,14,30.9,-74.5,3410,0.586756969,0.326384933,0.068916682,0.058658517,0.004915854,0.506844724,0.03427929,0.212142542,2025,this study,,
KNR1402_GGC42,GC,3,4,31.7,-75.9,2710,0.588768555,0.352283888,0.067433472,0.058065148,0.005167467,0.483736744,0.03331328,0.207195512,2025,this study,,
KNR1402_GGC43,GC,20,21,32,-76.1,2590,0.529412987,0.390319335,0.07050547,0.049609642,0.003788131,0.459856151,0.02592127,0.210225545,2025,this study,,
KNR1402_GGC59,GC,11,13,32.977,-76.316,1205,0.613858503,0.309262973,0.058395631,0.05339137,0.008940075,0.539508446,0.030501505,0.296491394,2025,this study,,
KNR1662_MC11B,MC,2,3,24.22,-83.296,751,0.658148974,0.247941499,0.062505312,0.067211042,0.010746651,0.569214784,0.042380713,0.192597353,2025,this study,,
KNR1662_MC19A,MC,3,4,24.42,-83.372,173,0.601413482,0.23828493,0.06605066,0.057190095,0.016297334,0.596002841,0.026174139,0.169722495,2025,this study,,
KNR1662_MC64A,MC,5,7,23.606,-79.039,209,0.594656562,0.232283535,0.063347813,0.058861006,0.01224705,0.611434637,0.021825958,0.249487558,2025,this study,,
KNR1662_MC89A,MC,3,4,24.563,-79.236,353,0.677054795,0.179804089,0.061487094,0.073345924,0.020527925,0.629801091,0.035033876,0.175201603,2025,this study,,
KNR1662_MC94A,MC,4,6,24.569,-79.225,259,0.685753293,0.190022078,0.057225739,0.068654716,0.022389129,0.627873424,0.033834915,0.200571839,2025,this study,,
KNR1762_MC4A,MC,7,9,7.276,-78.248,2121,0.644178027,0.263023172,0.063500562,0.072107115,0.01142782,0.558515219,0.031426112,0.076661453,2025,this study,,
KNR1762_MC11D,MC,3,5,5.445,-77.705,1844,0.633754617,0.258893659,0.066261346,0.074417791,0.011314774,0.560185709,0.02892672,0.184263872,2025,this study,,
KNR1762_MC14G,MC,4,6,4.847,-77.614,884,0.637637937,0.274881225,0.06379249,0.071738154,0.011249706,0.549072505,0.02926592,0.206136093,2025,this study,,
KNR1762_MC24F,MC,4,6,3.861,-78.2218,1903,0.620841963,0.298276929,0.068705308,0.073580234,0.009290178,0.520518136,0.029629216,0.091293337,2025,this study,,
KNR1762_MC28G,MC,4,6,2.893,-79.798,2260,0.618678223,0.29739948,0.070026209,0.073770722,0.008966144,0.518959792,0.030877653,0.093295563,2025,this study,,
KNR1762_MC37H,MC,8,10,6.639,-77.781,1256,0.638095603,0.258315493,0.066523802,0.074433766,0.011518459,0.557868551,0.031339927,0.095363198,2025,this study,,
KNR1762_MC40H,MC,4,6,7.1,-80.53,1509,0.641169353,0.260074076,0.062103345,0.067745613,0.014578761,0.566854462,0.028643744,0.062735345,2025,this study,,
KNR1782_MC1B,MC,5,6,36.12,-72.292,3979,0.537212916,0.370952857,0.068365444,0.050303976,0.005251512,0.481321664,0.023804547,0.229070008,2025,this study,,
KNR1782_MC4A,MC,3,5,36.123,-72.28,3865,0.564019299,0.36976425,0.062214673,0.049950289,0.006587719,0.487535228,0.02394784,0.188620497,2025,this study,,
KNR1782_MC5B,MC,5,6,35.824,-73.581,3382,0.543339414,0.373496913,0.062798156,0.045628741,0.007314096,0.488987045,0.021775049,0.217721308,2025,this study,,
KNR1981_MC1A,MC,3,5,42.021,-69.323,212,0.368068741,0.463816195,0.026960198,0.008501477,0.003209082,0.493520624,0.003992424,0.178187746,2025,this study,,
KNR1981_MC8B,MC,3,5,43.393,-67.768,271,0.419809132,0.414034522,0.027288312,0.009895131,0.003494584,0.538932143,0.006355309,0.096431161,2025,this study,,
KNR1981_MC13B,MC,3,5,39.425,-67.115,3650,0.508152078,0.410832505,0.062484443,0.040226716,0.003434298,0.462127326,0.020894712,0.124266641,2025,this study,,
KNR19710_MC7A,MC,3,5,37.090967,-31.93415,1452,0.557769033,0.329594392,0.076304262,0.061974527,0.004640105,0.497861694,0.02962502,0.036952538,2025,this study,,
KNR19710_MC9A,MC,3,5,37.12,-34.265,2953,0.59716409,0.319950151,0.069047113,0.064770885,0.00574312,0.508647273,0.031841459,0.019280597,2025,this study,,
KNR19710_MC12A,MC,3,5,37.361,-35.4331,3078,0.584462745,0.31871728,0.07144984,0.064196253,0.004342153,0.509337031,0.031957443,0.035453055,2025,this study,,
KNR19710_MC45B,MC,3,5,43.35,-60.208,966,0.415805864,0.474793008,0.043013842,0.0186375,0.003182645,0.45157763,0.008795375,0.098004506,2025,this study,,
KNR19710_MC49B,MC,3,5,38.074,-68.66,4109,0.540516005,0.391269573,0.063181034,0.046061232,0.004287239,0.471226106,0.023974814,0.121121441,2025,this study,,
KNR19710_MC53D,MC,3,5,39.217,-69.458,2745,0.482549035,0.434645462,0.060062103,0.035563253,0.003994181,0.449281504,0.016453496,0.123819708,2025,this study,,
KNR546_BC21B,BC,8,10,59.687,-6.9533,1068,0.437250731,0.476820205,0.045902286,0.021161123,0.006429201,0.441611877,0.008075308,0.086363663,2025,this study,,
KNR546_BC22B,BC,7,9,59.195,-8.858,1498,0.434612155,0.467092523,0.052396972,0.026440702,0.002758634,0.440233091,0.011078078,0.07409081,2025,this study,,
KNR546_BC24B,BC,6,8,59.433,-13.11,1290,0.425933005,0.460897983,0.05532871,0.027312842,0.002682993,0.442721785,0.011055687,0.058533976,2025,this study,,
KNR546_BC25B,BC,7,9,60.1433,-15.0233,1295,0.426913329,0.482012275,0.060415545,0.031481569,0.001980326,0.41256642,0.011543866,0.02474579,2025,this study,,
KNR546_BC27B,BC,6,8,63,-14.198,1526,0.396819678,0.509019873,0.049348788,0.02173751,0.002237846,0.409165807,0.008490176,0.11737894,2025,this study,,
KNR546_BC5B,BC,4,6,58.433,0.0467,136,0.355300099,0.477690365,0.032711326,0.011318581,0.002498005,0.471570793,0.004210929,0.112949698,2025,this study,,
KNR546_BC7B,BC,6,8,58.915,4.137,284,0.388682305,0.47589297,0.029349185,0.010896378,0.003786448,0.47609732,0.003977698,0.235847124,2025,this study,,
KNR734_PC3,PC,17,19,-0.3733,-106.1783,3606,0.621671734,0.29540927,0.073012,0.071573279,0.002040727,0.511604886,0.046359838,0.016225529,2025,this study,,
KNR961_BC1,BC,6,8,40.443,-62.358,4817,0.530483329,0.394238023,0.073002233,0.053824023,0.002995117,0.450278183,0.025662421,0.126841796,2025,this study,,
KNR961_BC2,BC,4,6,40.44,-62.35,4817,0.533123928,0.393522438,0.069853656,0.051058071,0.003416155,0.456858295,0.025291386,0.127457706,2025,this study,,
KNR961_BC3,BC,4,8,40.458,-62.323,4827,0.535686255,0.397951351,0.067470875,0.048711133,0.003238183,0.456735537,0.025892921,0.11823638,2025,this study,,
MW878_BC1,BC,4,8,-10.38,-78.52,235,0.605744166,0.281872907,0.048594614,0.041819648,0.01328225,0.594870543,0.019560038,0.103188914,2025,this study,,
MW878_BC2,BC,8,10,-11.07,-78.052,255,0.605150755,0.297579261,0.046631002,0.039800315,0.011771015,0.584322496,0.019895911,0.058660083,2025,this study,,
MW878_BC3,BC,6,7,-15.103,-75.702,270,0.585597759,0.316766411,0.04053576,0.032047158,0.009439069,0.585416165,0.015795438,0.060464126,2025,this study,,
MW919_BC36,BC,6,8,-0.9885,157.836833,2022,0.707676769,0.240708573,0.061515106,0.082580521,0.003082627,0.5488562,0.063256973,0.102585207,2025,this study,,
MW919_BC51,BC,7,8,-0.007833,161.003333,3397,0.704256908,0.238063528,0.061969768,0.080333955,0.004206899,0.552397283,0.063028568,0.115587185,2025,this study,,
MW919_BC58,BC,6,7,-0.003333,162.216833,4329,0.675255931,0.283015948,0.061865174,0.070165338,0.004720843,0.526479652,0.053753045,0.176677084,2025,this study,,
MW919_BC74,BC,6,8,-0.022,162.644333,4445,0.607669107,0.275588175,0.085354858,0.072620878,0.006040783,0.506853483,0.053541822,0.152653042,2025,this study,,
MW919_BC22,BC,4,6,-0.01133,160.421,2965,0.704364162,0.248210822,0.060575912,0.077110075,0.004654675,0.546888741,0.062559775,0.050942388,2025,this study,,
NES25-1 BC3,BC,4,6,48.286,150.42,3655,0.415261444,0.509095019,0.044880714,0.022578917,0.003343372,0.414151509,0.005950468,0.069274973,2025,this study,,
NES25-1 BC30,BC,8,10,52.053,147.526,1309,0.412215185,0.63579014,0.034399465,0.016260369,0.001725641,0.30568595,0.006138434,0.268594417,2025,this study,,
NES25-1 BC32,BC,5,7,53.545,144.552,1006,0.362083318,0.545683244,0.025265809,0.009068854,0.002293762,0.414710002,0.002978329,0.061573647,2025,this study,,
NES25-1 BC33,BC,7,9,48.001,147.65,2020,0.424725219,0.488811083,0.042506134,0.021781779,0.003113811,0.437300515,0.006486677,0.127868699,2025,this study,,
NH01-12 BC24A,BC,3,5,46.658,-124.631,144,0.442581876,0.476028254,0.025528321,0.011763292,0.004191739,0.478174309,0.004314084,0.130351147,2025,this study,,
NH01-12 BC25A,BC,3,5,46.814,-125.003,627,0.459300622,0.436598866,0.056722277,0.034467948,0.004948233,0.458495748,0.008766928,0.072840444,2025,this study,,
NH01-12 BC32A,BC,3,5,46.33,-124.289,83,0.455480733,0.421591059,0.018040407,0.007561147,0.003960916,0.545278053,0.003568418,0.272777916,2025,this study,,
NRS1,GC,0,1,26.9663,34.8984,1200,0.770548991,0.17091082,0.061097662,0.098741454,0.02264695,0.562811587,0.083791527,0.185167744,2025,this study,,
OCE205-2 BC48,BC,3,5,26.237,-77.6833,595,0.672780188,0.201840595,0.074915212,0.080729119,0.028913258,0.569214795,0.044387021,0.164444072,2025,this study,,
OCE205-2 BC50,BC,3,5,26.225,-77.697,817,0.685766435,0.248487354,0.074383461,0.086805297,0.025126568,0.514798719,0.050398601,0.127299797,2025,this study,,
OCE205-2 BC59,BC,5,7,26.167,-77.74,1477,0.711262623,0.227731019,0.062785912,0.082311225,0.021265924,0.554819088,0.051086832,0.161780072,2025,this study,,
OCE212-2 BC8,BC,5,7,42.457,-69.916,182,0.430516289,0.445951454,0.042512542,0.022212106,0.005281703,0.479397522,0.004644674,0.173257068,2025,this study,,
OCE326-1 MC2A,MC,3,5,40.46,-70.545,80,0.388553743,0.413233091,0.021009714,0.006338423,0.003285021,0.552406221,0.00372753,0.238720976,2025,this study,,
OCE326-1 MC29B,MC,3,5,45.885,-62.795,249,0.414350138,0.431528855,0.030780263,0.011493571,0.003645506,0.515913697,0.00663811,0.158189587,2025,this study,,
OCE424-1 MC7,MC,4,6,31.917,-79.196,222,0.600486247,0.269979046,0.058804416,0.045672974,0.015844724,0.582830988,0.026867852,0.102586849,2025,this study,,
OCE424-1 MC26A,MC,4,6,24.842,-79.251,619,0.699310301,0.207879244,0.060834455,0.073114665,0.022600351,0.589804366,0.04576692,0.201303998,2025,this study,,
OCE424-1 MC46,MC,4,6,26.083,-78.054,1099,0.711023841,0.228366232,0.057049839,0.070832141,0.019375241,0.574213195,0.050163352,0.097814864,2025,this study,,
OCE454-2 MC7,MC,,,35.336,21.66,3577,0.718405805,0.235003436,0.06828259,0.103584806,0.009817415,0.522510778,0.060800975,0.087508275,2025,this study,,
OCE454-2 MC18,MC,,,35.26,21.515,3462,0.708685786,0.237046678,0.071469941,0.105416991,0.008127457,0.517617057,0.060321876,0.078033367,2025,this study,,
OCE454-2 MC19,MC,,,35.257,21.515,3465,0.716236408,0.234647363,0.071117611,0.109671506,0.008530279,0.514729889,0.061303351,0.086625713,2025,this study,,
PE07-2,BC,,,26.668,-93.918,1570,0.671742828,0.265320621,0.066838001,0.07943368,0.009284733,0.531064633,0.048058332,0.035952366,2025,this study,,
PE07-6II,BC,,,27.55,-92.167,817,0.64883797,0.254819725,0.06930231,0.072571975,0.010173843,0.547828897,0.045303249,0.068515822,2025,this study,,
PLS89 BC37,BC,3,5,70,-142,2140,0.373871207,0.5237833,0.027728335,0.009784736,0.003035399,0.431931346,0.003736884,0.444316993,2025,this study,,
PLS88 BC1,BC,3,5,72.1385,-163.0057,33,0.386006345,0.454657608,0.036892136,0.016016278,0.003902277,0.485256859,0.003274842,0.241545682,2025,this study,,
PLS91 BC2,BC,4,5,83.706,32.377,4004,0.369638608,0.554880682,0.022667524,0.005976345,0.00255134,0.409159749,0.004764359,0.459983715,2025,this study,,
PLS91 BC3,BC,3,4,84.185,33.94,4052,0.339373788,0.585485451,0.027353601,0.006746044,0.002299162,0.373108985,0.005006758,0.527983396,2025,this study,,
PLS91 BC5,BC,4,6,84.954,40.599,4018,0.398305085,0.558463757,0.022903049,0.008090157,0.00276569,0.403472021,0.004305326,0.581111427,2025,this study,,
PLS91 BC8,BC,3,5,82.662,47.889,1345,0.377699564,0.531043297,0.029889037,0.010871814,0.002899511,0.420926789,0.004369552,0.203353997,2025,this study,,
PLS93 BC1,BC,4,6,75.8735,-155.8,2934,0.38643634,0.540696511,0.01745046,0.005360174,0.002724279,0.430862333,0.002906244,0.468301399,2025,this study,,
PLS92 BC4,BC,4,5,74,-161.395,447,0.41068588,0.555330702,0.01478553,0.004746958,0.003061342,0.419579911,0.002495557,0.237259781,2025,this study,,
PLS92 BC7,BC,5,6,74.8203,-157.5623,1055,0.370890919,0.558010043,0.034549595,0.011884597,0.003104618,0.387071668,0.00537948,0.473338896,2025,this study,,
PLS92 BC14,BC,6,7,76.268,-156.593,690,0.340231788,0.52276502,0.055932005,0.019579711,0.005029436,0.392459745,0.004234083,0.668301074,2025,this study,,
PLS92 BC15,BC,5,6,75.734,-160.961,2135,0.340972106,0.524260277,0.03834529,0.011386188,0.002746446,0.417555099,0.0057067,0.511309325,2025,this study,,
PLS92 BC17,BC,6,9,76.0865,-164.856,402,0.327076001,0.594816145,0.029528865,0.008326087,0.003014667,0.361302428,0.003011807,0.342446358,2025,this study,,
LCD01-3,MC,0,1,62.0003,-15.9992,2255,0.44,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD03-3,MC,0,1,63.3662,-16.6283,240,0.42,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD05-3,MC,0,1,63.5833,-22.1437,188,0.4,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD06-3,MC,0,1,63.2382,-22.5614,315,0.38,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD07-3,MC,0,1,61.4986,-24.1722,1628,0.39,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD08-3,MC,0,1,64.2932,-24.1471,260,0.38,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD10-3,MC,0,1,66.6774,-24.1795,241,0.38,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD11-3,MC,0,1,66.6333,-20.8334,367,0.39,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD13-3,MC,0,1,67.5016,-15.0692,884,0.36,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
LCD14-3,MC,0,1,66.3031,-13.9728,262,0.39,,,,,,,,2015,RodrigoGamiz2015,,https://doi.org/10.5194/bg-12-6573-2015
S-1,,,,21.32,111.53,18.3,0.529411765,0.33,0.08,0.06,0.02,0.5,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-2,,,,20.65,112.06,60.8,0.533333333,0.21,0.07,0.05,0.02,0.64,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-3,,,,20.22,112.4,80,0.590909091,0.25,0.09,0.08,0.03,0.52,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-4,,,,19.21,113.22,453,0.681818182,0.22,0.07,0.08,0.02,0.56,0.05,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-5,,,,21.19,110.96,12.7,0.545454545,0.21,0.05,0.04,0.01,0.68,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-6,,,,20.39,111.59,62.1,0.571428571,0.22,0.06,0.05,0.02,0.64,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-7,,,,20.99,110.61,2.7,0.538461538,0.22,0.06,0.04,0.02,0.65,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-8,,,,20.83,110.73,14.4,0.571428571,0.22,0.06,0.04,0.03,0.64,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-9,,,,20.41,111.07,40.6,0.5,0.22,0.06,0.04,0.01,0.67,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-10,,,,19.59,111.7,106.2,0.625,0.19,0.06,0.06,0.02,0.64,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-11,,,,18.8,112.32,330,0.681818182,0.21,0.07,0.08,0.02,0.57,0.05,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-12,,,,19.71,111.42,79,0.625,0.2,0.06,0.06,0.02,0.64,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-13,,,,19.58,111.53,100.7,0.5625,0.2,0.07,0.05,0.02,0.64,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-14,,,,19.45,111.64,115.8,0.631578947,0.13,0.07,0.07,0.02,0.68,0.03,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-15,,,,19.32,111.75,132.7,0.611111111,0.18,0.07,0.06,0.02,0.64,0.03,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-16,,,,19.18,111.85,146.3,0.631578947,0.19,0.07,0.07,0.02,0.61,0.03,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-17,,,,19.55,110.98,20.7,0.588235294,0.19,0.07,0.06,0.03,0.65,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-18,,,,19.49,111.08,66.3,0.538461538,0.23,0.06,0.04,0.02,0.63,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-19,,,,19.24,111.53,124.9,0.588235294,0.19,0.07,0.06,0.02,0.64,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-20,,,,19.07,110.98,99.7,0.571428571,0.21,0.06,0.05,0.02,0.65,0.01,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-21,,,,18.98,111.2,120.6,0.588235294,0.2,0.07,0.06,0.02,0.64,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-22,,,,18.63,112.01,504.7,0.666666667,0.22,0.07,0.08,0.02,0.56,0.04,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
S-23,,,,18.63,111.11,147.8,0.611111111,0.19,0.07,0.07,0.02,0.62,0.02,,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1
